SMILES_1,SMILES_2,Temperatures (K)
O,CCCCO,"[308.1416, 333.1344, 343.1321, 361.823, 362.023, 362.123, 364.3231, 364.6232, 364.7232, 364.9232, 365.1232, 365.4232, 365.4259, 365.5259, 365.6233, 365.65, 365.7233, 365.8233, 365.8258, 365.87, 365.8733, 365.8758, 365.9233, 365.9258, 365.9733, 366.0233, 366.03, 366.1233, 366.1433, 366.16, 366.2233, 366.2258, 366.23, 366.25, 366.3, 366.3233, 366.39, 366.4233, 366.5, 366.5233, 366.55, 366.6234, 366.66, 366.7234, 366.75, 366.8234, 366.88, 367.0234, 367.05, 367.06, 367.1234, 367.1256, 367.24, 367.3234, 367.3255, 367.4255, 367.43, 367.5234, 367.5255, 367.53, 367.6235, 367.9235, 367.9254, 368.1735, 368.1754, 368.2, 368.25, 368.3235, 368.42, 368.4235, 368.4253, 368.44, 368.5235, 368.6236, 368.65, 368.82, 368.8236, 368.88, 368.9236, 368.9252, 369.0236, 369.1252, 369.15, 369.2236, 369.4236, 369.4736, 369.67, 369.71, 369.7251, 369.7737, 369.8237, 369.92, 369.9237, 370.0237, 370.025, 370.12, 370.28, 370.3237, 370.3249, 370.4237, 370.4249, 370.45, 370.49, 370.55, 370.7238, 370.8, 370.8238, 370.97, 371.0238, 371.26, 371.4238, 371.5238, 371.6239, 371.71, 371.7247, 371.9239, 371.9246, 372.0239, 372.09, 372.1239, 372.41, 372.4739, 372.4745, 372.5239, 372.75, 373.1, 373.174, 373.1744, 373.5241, 373.7243, 373.9742, 374.12, 374.1242, 374.3242, 374.6243, 375.1244, 375.61, 376.2246, 376.5247, 376.6, 376.9236, 377.3248, 377.75, 378.06, 378.17, 378.225, 378.91, 379.14, 379.25, 379.3, 379.3231, 379.3252, 379.4253, 379.5253, 379.8253, 379.9754, 380.3229, 380.5255, 380.56, 380.9256, 381.0228, 381.37, 381.6257, 381.64, 381.9258, 382.4225, 382.6259, 382.7259, 382.76, 382.8259, 383.1224, 383.126, 383.7261, 383.78, 384.0761, 384.1261, 384.2222, 384.2261, 384.5221, 384.5261, 384.6262, 385.0262, 385.2, 385.5262, 386.15, 386.4263, 387.1264, 387.3215, 387.3264, 387.54, 388.24, 388.7213, 388.7266, 389.44, 389.7267, 403.1184, 445.3419, 445.4419, 445.542, 445.642, 446.1422, 447.5428, 451.9445, 453.145, 463.149, 466.1502]"
O,CC(C)CO,"[308.1416, 362.123, 362.323, 362.523, 362.623, 362.723, 363.123, 363.1264, 363.173, 363.1764, 363.223, 363.2264, 363.323, 363.423, 363.473, 363.4763, 363.5363, 363.8731, 363.8762, 364.6232, 365.0232, 365.1732, 365.176, 365.5732, 365.5759, 366.5233, 367.3255, 367.7454, 368.2235, 368.6236, 368.6253, 368.9236, 368.9252, 369.0236, 369.1236, 369.3251, 369.7237, 369.9237, 370.2237, 370.8238, 371.2238, 372.0239, 373.224, 373.2244, 379.1232, 379.7231, 379.7253]"
O,CCCCCCO,"[371.1248, 373.3243, 374.924, 378.8232, 383.7223, 391.5207, 407.1176]"
O,Oc1ccccc1,"[329.4251, 348.1235, 361.6267, 361.7267, 362.4265, 363.123, 363.3263, 365.6259, 371.3247, 372.724, 372.824, 372.924, 372.974, 372.994, 373.024, 373.224, 373.4241, 373.8241, 374.4243, 374.9244, 383.1224, 397.1282, 399.1192, 407.9174, 423.134, 433.138, 442.1407]"
O,CC(=O)O,"[293.1454, 295.1983, 295.2483, 295.5259, 295.9147, 296.2479, 296.8088, 297.3585, 298.3581, 313.13, 313.1401, 315.1294, 317.7286, 318.1285, 318.3284, 318.7283, 319.0282, 319.6281, 319.828, 320.4278, 321.0276, 321.8274, 322.9271, 323.15, 324.3266, 325.2264, 326.2261, 329.675, 329.775, 330.0749, 330.3748, 330.6747, 331.2746, 331.7744, 332.974, 334.674, 337.374, 339.624, 339.65, 339.883, 340.083, 340.124, 340.15, 340.2829, 340.324, 340.35, 340.6828, 340.7828, 340.824, 340.85, 340.9827, 341.224, 341.25, 341.5825, 342.0824, 342.124, 342.15, 342.324, 342.35, 342.824, 342.924, 342.95, 342.9821, 343.182, 343.2, 343.7239, 343.75, 344.7738, 344.8238, 344.85, 344.8815, 344.9738, 345.3738, 345.6737, 346.1737, 346.3237, 346.35, 346.7236, 346.75, 346.8736, 348.2735, 348.4235, 348.45, 348.9734, 349.0234, 349.05, 350.4733, 350.8232, 350.85, 353.023, 353.123, 353.1291, 353.213, 353.573, 355.973, 356.273, 356.323, 356.523, 356.578, 356.623, 356.823, 356.973, 357.023, 357.1279, 357.423, 357.973, 358.223, 358.2275, 358.723, 358.973, 359.123, 359.973, 360.077, 360.323, 360.723, 360.973, 361.523, 361.973, 362.073, 362.373, 362.673, 362.973, 363.023, 363.073, 363.223, 363.8731, 363.9731, 364.5731, 364.7232, 364.9732, 365.6733, 365.9233, 365.9733, 366.55, 366.95, 367.3734, 367.95, 367.9735, 368.1235, 368.7752, 369.45, 369.9737, 370.05, 370.4237, 372.674, 372.7245, 372.774, 372.9244, 372.974, 373.05, 373.124, 373.15, 373.1644, 373.174, 373.184, 373.194, 373.2044, 373.224, 373.244, 373.2443, 373.25, 373.254, 373.27, 373.274, 373.2743, 373.2907, 373.324, 373.334, 373.364, 373.3643, 373.3741, 373.3743, 373.39, 373.4019, 373.4241, 373.4243, 373.43, 373.4441, 373.4443, 373.45, 373.47, 373.4741, 373.4941, 373.5143, 373.5241, 373.5243, 373.55, 373.5641, 373.57, 373.5741, 373.6043, 373.6241, 373.65, 373.6641, 373.6741, 373.6743, 373.7041, 373.7141, 373.7241, 373.75, 373.7642, 373.7741, 373.8, 373.82, 373.8241, 373.8242, 373.8463, 373.87, 373.8742, 373.8942, 373.92, 373.9242, 373.95, 373.97, 373.9742, 373.9842, 373.9942, 374.01, 374.02, 374.0242, 374.0542, 374.0686, 374.0942, 374.1242, 374.15, 374.21, 374.2242, 374.23, 374.2641, 374.2742, 374.29, 374.2942, 374.3241, 374.3242, 374.3441, 374.3642, 374.4243, 374.43, 374.45, 374.47, 374.4743, 374.5241, 374.5243, 374.5643, 374.5741, 374.58, 374.5841, 374.6243, 374.6799, 374.7241, 374.7243, 374.73, 374.734, 374.75, 374.76, 374.791, 374.8243, 374.8443, 374.85, 374.9244, 374.95, 374.9644, 374.974, 374.98, 375.024, 375.0244, 375.0444, 375.05, 375.0744, 375.1244, 375.1744, 375.2839, 375.2944, 375.3239, 375.3244, 375.34, 375.35, 375.4239, 375.4245, 375.45, 375.4739, 375.5245, 375.5439, 375.59, 375.6239, 375.6245, 375.65, 375.7245, 375.79, 375.7912, 375.7945, 375.8245, 375.85, 375.8738, 375.8746, 375.8838, 375.91, 375.9246, 375.9746, 375.9846, 376.0246, 376.0738, 376.09, 376.1246, 376.1638, 376.19, 376.2246, 376.25, 376.3237, 376.35, 376.4047, 376.45, 376.5247, 376.5337, 376.56, 376.6, 376.6237, 376.6747, 376.75, 376.7736, 376.8236, 376.8247, 376.9736, 377.06, 377.0848, 377.1248, 377.15, 377.1748, 377.18, 377.1804, 377.2248, 377.2948, 377.3248, 377.35, 377.3635, 377.39, 377.4235, 377.4249, 377.47, 377.4749, 377.5249, 377.65, 377.71, 377.7235, 377.7749, 377.82, 377.8249, 377.8834, 377.925, 378.025, 378.055, 378.075, 378.12, 378.125, 378.15, 378.22, 378.225, 378.275, 378.325, 378.42, 378.4251, 378.4751, 378.5251, 378.5695, 378.6033, 378.63, 378.7251, 378.75, 378.8232, 378.8251, 378.85, 378.88, 378.9232, 378.9752, 379.1232, 379.1752, 379.2252, 379.2931, 379.35, 379.3753, 379.4253, 379.4753, 379.51, 379.5253, 379.57, 379.84, 379.85, 380.063, 380.09, 380.3476, 380.35, 380.4255, 380.4729, 380.4855, 380.5229, 380.53, 380.6255, 380.6355, 380.6755, 380.7255, 380.8756, 380.9228, 380.9256, 380.95, 380.97, 381.0028, 381.03, 381.07, 381.1256, 381.1756, 381.21, 381.2256, 381.2756, 381.2856, 381.3256, 381.36, 381.62, 381.6757, 381.75, 381.8257, 381.85, 381.8726, 381.9, 381.9258, 382.0758, 382.17, 382.2258, 382.3225, 382.47, 382.5225, 382.55, 382.6725, 382.7759, 382.8224, 382.8259, 382.83, 382.8481, 382.86, 382.966, 382.976, 383.126, 383.176, 383.25, 383.6261, 383.7261, 383.9022, 383.9261, 383.94, 383.95, 383.9761, 384.1261, 384.17, 384.2761, 384.3, 384.3761, 384.4761, 384.5261, 384.6362, 384.66, 384.85, 384.972, 384.982, 385.01, 385.0262, 385.1762, 385.52, 385.6263, 385.6719, 385.7219, 385.7763, 385.81, 385.8218, 385.8263, 385.95, 386.0, 386.1618, 386.19, 386.2218, 386.2263, 386.41, 386.52, 386.5263, 386.6264, 386.8264, 386.85, 386.9264, 386.9364, 387.1764, 387.1816, 387.25, 387.27, 387.5764, 387.7265, 387.81, 388.1265, 388.1565, 388.28, 388.31, 388.3213, 388.4265, 388.45, 388.49, 388.7213, 389.1766, 389.45, 389.55, 389.6267, 389.841, 389.87, 390.6268, 390.6368, 390.7668, 391.0368, 391.0468, 391.0868, 391.1768, 403.5745, 403.6301, 403.6857, 403.7968, 403.908, 404.0191, 404.797, 404.9082, 406.075, 406.7418, 408.2977, 411.7984, 412.5665, 417.0217, 443.0854, 443.141, 443.4189, 443.6968, 443.9191, 444.1414, 444.2525, 445.3641, 446.5313, 448.1986, 450.2549, 450.3661, 455.2569, 462.0608, 462.2042, 489.8819, 489.993, 490.0487, 490.2709, 490.3821, 490.9934, 491.8827, 494.5503, 502.86, 504.8314, 516.2245, 516.5023, 516.5579, 516.6134]"
O,C1COCCO1,"[300.044, 300.2439, 300.3439, 300.4439, 300.5438, 300.6438, 301.4436, 302.5432, 304.4427, 308.132, 308.1416, 313.0401, 313.1401, 313.24, 313.6399, 313.7399, 315.1395, 315.6393, 317.2388, 323.0371, 323.127, 323.1371, 343.1321, 360.6, 360.7, 360.713, 360.7269, 360.773, 360.8, 360.8268, 360.9, 360.9268, 360.973, 361.0268, 361.053, 361.1, 361.1268, 361.333, 361.4267, 361.6267, 361.733, 361.9266, 362.1266, 362.493, 362.6, 362.693, 362.7, 363.1264, 363.4263, 363.5, 363.8262, 364.0931, 365.126, 365.2, 367.0234, 367.1256, 367.9235, 368.1, 368.7, 368.7253, 369.1252, 369.925, 370.2937, 371.1248, 371.3, 372.1246]"
O,C[N+](=O)[O-],"[294.1452, 296.1448, 298.1444, 313.1401, 323.127]"
O,c1ccncc1,"[303.134, 323.127, 342.984, 353.123, 353.173, 356.123, 356.223, 356.323, 356.423, 356.623, 356.723, 356.823, 357.123, 357.423, 357.523, 358.123, 359.023, 361.123, 362.953, 365.6, 365.65, 365.76, 365.85, 366.05, 366.1233, 366.46, 366.6234, 367.1234, 367.5234, 367.6235, 367.7235, 367.8235, 367.9, 368.0, 368.0235, 368.05, 368.1, 368.1235, 368.2, 368.4235, 368.5, 368.8236, 369.3236, 369.4236, 369.6, 369.95, 370.2237, 370.4237, 370.6238, 370.8, 371.3238, 371.65, 372.724, 373.124, 373.5, 374.7, 375.37, 376.3, 377.15, 377.46, 378.8, 379.05, 379.6253, 380.85, 381.2, 382.1258, 384.0261, 384.3]"
O,O=Cc1ccco1,"[331.3245, 331.3445, 331.4245, 332.0243, 332.1243, 332.5242, 332.8241, 344.6239, 347.2236, 347.2436, 347.2636, 347.3236, 347.5236, 347.9235, 348.6235, 349.0234, 350.3233, 364.4231, 364.5231, 364.6232, 364.8232, 364.9232, 365.3232, 365.8233, 365.9233, 366.3233, 370.9248, 371.0648, 371.3247, 371.4347, 371.6247, 371.9246, 371.9746, 372.1246, 372.2845, 372.3245, 372.7444, 372.9444, 373.124, 373.2244, 374.0242, 377.6235, 380.5229, 380.6229, 391.7207, 396.1279, 396.5197, 407.8174, 408.1174, 418.9152, 424.5141, 439.84, 439.89, 439.94, 440.1401, 440.3402, 440.3902, 440.4402, 440.5402, 440.6403, 440.7403, 440.9403, 441.0404, 441.7406, 441.7906, 441.9406, 442.3408, 446.1422, 447.3427, 449.3435, 449.4435, 449.5436, 449.6436, 449.8437, 449.9437, 450.3439, 450.644, 450.744, 450.8441, 450.9441, 451.2442, 451.3443, 456.3463, 459.5476, 467.5508, 471.1522, 483.157, 486.5584, 488.159, 497.1622]"
S,O,"[310.9187, 310.9407, 323.337, 333.6343, 344.3317, 353.1291]"
[S][C][S],C1CCCCC1,[298.1444]
[S][C][S],c1ccccc1,"[293.0381, 293.138, 298.136, 303.134, 319.3382, 319.938, 322.2373, 325.0365, 328.3355, 331.0348, 336.8336, 337.5335, 340.5328, 342.0324, 345.6313, 345.7313, 348.1306, 350.2299]"
[S][C][S],CC(C)=O,"[298.1444, 308.3019, 311.4307, 311.4807, 311.6306, 312.3303, 312.8301, 313.7298, 314.6296, 316.1291, 318.4284, 321.2276, 324.7265]"
[S][C][S],CO,"[310.7408, 310.8407, 310.9407, 311.0407, 311.1407, 311.3406, 311.6405, 312.0404, 313.1401, 314.1398, 315.9392, 316.639, 317.2388, 320.9377, 326.1362, 331.9346]"
[S][C][S],ClC(Cl)(Cl)Cl,"[298.1444, 308.1416, 318.1386]"
[S][C][S],CC(C)CCl,[293.138]
COC(=O)OC,CCCO,"[313.15, 360.2, 360.25, 360.27, 360.3, 360.31, 360.35, 360.49, 360.55, 360.59, 360.7, 360.82, 360.94, 361.07, 361.12, 361.31, 361.49, 361.78, 361.89, 362.31, 362.34, 362.59, 362.96, 362.99, 363.37, 364.05, 364.49, 365.05, 365.43, 366.21, 366.86, 367.51, 368.2, 368.66, 369.19, 369.72]"
COC(=O)OC,CCOC(=O)OCC,"[323.15, 333.15, 353.15, 364.03, 364.41, 367.46, 367.51, 368.7, 370.54, 371.31, 374.63, 375.92, 378.2, 379.57, 381.8, 384.03, 385.95, 389.66, 390.5, 391.58, 394.45, 397.23]"
FC(F)(F)[C@H](Cl)Br,CO,"[308.15, 317.4888, 317.5887, 318.7784, 319.5081, 320.8178, 322.7672, 325.3864, 331.0748]"
FCC(F)(F)F,CC(C)C,"[293.66, 303.2, 303.68, 323.2]"
FC(F)(Cl)C(F)(Cl)Cl,CO,[308.15]
